,sample_id,video_path,label,fold,easy_annot
2315,TRAIN_2315,TRAIN_2315.mp4,0,5,0
2316,TRAIN_2316,TRAIN_2316.mp4,0,5,0
2317,TRAIN_2317,TRAIN_2317.mp4,0,5,0
2318,TRAIN_2318,TRAIN_2318.mp4,0,5,0
2319,TRAIN_2319,TRAIN_2319.mp4,0,5,0
2320,TRAIN_2320,TRAIN_2320.mp4,8,4,2
2321,TRAIN_2321,TRAIN_2321.mp4,0,5,0
2322,TRAIN_2322,TRAIN_2322.mp4,0,5,0
2323,TRAIN_2323,TRAIN_2323.mp4,0,5,0
2324,TRAIN_2324,TRAIN_2324.mp4,0,5,0
2325,TRAIN_2325,TRAIN_2325.mp4,0,5,0
2326,TRAIN_2326,TRAIN_2326.mp4,0,5,0
2327,TRAIN_2327,TRAIN_2327.mp4,0,5,0
2328,TRAIN_2328,TRAIN_2328.mp4,9,5,2
2329,TRAIN_2329,TRAIN_2329.mp4,0,5,0
2330,TRAIN_2330,TRAIN_2330.mp4,0,5,0
2331,TRAIN_2331,TRAIN_2331.mp4,0,5,0
2332,TRAIN_2332,TRAIN_2332.mp4,7,5,2
2333,TRAIN_2333,TRAIN_2333.mp4,0,5,0
2334,TRAIN_2334,TRAIN_2334.mp4,0,5,0
2335,TRAIN_2335,TRAIN_2335.mp4,0,5,0
2336,TRAIN_2336,TRAIN_2336.mp4,0,5,0
2337,TRAIN_2337,TRAIN_2337.mp4,1,5,1
2338,TRAIN_2338,TRAIN_2338.mp4,0,5,0
2339,TRAIN_2339,TRAIN_2339.mp4,0,5,0
2340,TRAIN_2340,TRAIN_2340.mp4,0,5,0
2341,TRAIN_2341,TRAIN_2341.mp4,0,5,0
2342,TRAIN_2342,TRAIN_2342.mp4,0,5,0
2343,TRAIN_2343,TRAIN_2343.mp4,0,5,0
2344,TRAIN_2344,TRAIN_2344.mp4,0,5,0
2345,TRAIN_2345,TRAIN_2345.mp4,0,5,0
2346,TRAIN_2346,TRAIN_2346.mp4,0,5,0
2347,TRAIN_2347,TRAIN_2347.mp4,0,5,0
2348,TRAIN_2348,TRAIN_2348.mp4,0,5,0
2349,TRAIN_2349,TRAIN_2349.mp4,1,5,1
2350,TRAIN_2350,TRAIN_2350.mp4,2,5,1
2351,TRAIN_2351,TRAIN_2351.mp4,0,5,0
2352,TRAIN_2352,TRAIN_2352.mp4,1,5,1
2353,TRAIN_2353,TRAIN_2353.mp4,0,5,0
2354,TRAIN_2354,TRAIN_2354.mp4,0,5,0
2355,TRAIN_2355,TRAIN_2355.mp4,0,5,0
2356,TRAIN_2356,TRAIN_2356.mp4,5,4,1
2357,TRAIN_2357,TRAIN_2357.mp4,9,5,2
2358,TRAIN_2358,TRAIN_2358.mp4,0,5,0
2359,TRAIN_2359,TRAIN_2359.mp4,12,4,2
2360,TRAIN_2360,TRAIN_2360.mp4,1,5,1
2361,TRAIN_2361,TRAIN_2361.mp4,0,5,0
2362,TRAIN_2362,TRAIN_2362.mp4,0,5,0
2363,TRAIN_2363,TRAIN_2363.mp4,11,5,2
2364,TRAIN_2364,TRAIN_2364.mp4,0,5,0
2365,TRAIN_2365,TRAIN_2365.mp4,0,5,0
2366,TRAIN_2366,TRAIN_2366.mp4,7,5,2
2367,TRAIN_2367,TRAIN_2367.mp4,0,5,0
2368,TRAIN_2368,TRAIN_2368.mp4,0,5,0
2369,TRAIN_2369,TRAIN_2369.mp4,7,5,2
2370,TRAIN_2370,TRAIN_2370.mp4,0,5,0
2371,TRAIN_2371,TRAIN_2371.mp4,0,5,0
2372,TRAIN_2372,TRAIN_2372.mp4,0,5,0
2373,TRAIN_2373,TRAIN_2373.mp4,0,5,0
2374,TRAIN_2374,TRAIN_2374.mp4,0,5,0
2375,TRAIN_2375,TRAIN_2375.mp4,7,5,2
2376,TRAIN_2376,TRAIN_2376.mp4,0,5,0
2377,TRAIN_2377,TRAIN_2377.mp4,1,5,1
2378,TRAIN_2378,TRAIN_2378.mp4,0,5,0
2379,TRAIN_2379,TRAIN_2379.mp4,7,5,2
2380,TRAIN_2380,TRAIN_2380.mp4,0,5,0
2381,TRAIN_2381,TRAIN_2381.mp4,7,5,2
2382,TRAIN_2382,TRAIN_2382.mp4,0,5,0
2383,TRAIN_2383,TRAIN_2383.mp4,7,5,2
2384,TRAIN_2384,TRAIN_2384.mp4,0,5,0
2385,TRAIN_2385,TRAIN_2385.mp4,0,5,0
2386,TRAIN_2386,TRAIN_2386.mp4,0,5,0
2387,TRAIN_2387,TRAIN_2387.mp4,0,5,0
2388,TRAIN_2388,TRAIN_2388.mp4,1,5,1
2389,TRAIN_2389,TRAIN_2389.mp4,0,5,0
2390,TRAIN_2390,TRAIN_2390.mp4,0,5,0
2391,TRAIN_2391,TRAIN_2391.mp4,8,4,2
2392,TRAIN_2392,TRAIN_2392.mp4,0,5,0
2393,TRAIN_2393,TRAIN_2393.mp4,7,5,2
2394,TRAIN_2394,TRAIN_2394.mp4,7,5,2
2395,TRAIN_2395,TRAIN_2395.mp4,0,5,0
2396,TRAIN_2396,TRAIN_2396.mp4,1,5,1
2397,TRAIN_2397,TRAIN_2397.mp4,0,5,0
2398,TRAIN_2398,TRAIN_2398.mp4,0,5,0
2399,TRAIN_2399,TRAIN_2399.mp4,0,5,0
2400,TRAIN_2400,TRAIN_2400.mp4,7,5,2
2401,TRAIN_2401,TRAIN_2401.mp4,1,5,1
2402,TRAIN_2402,TRAIN_2402.mp4,1,5,1
2403,TRAIN_2403,TRAIN_2403.mp4,0,5,0
2404,TRAIN_2404,TRAIN_2404.mp4,3,5,1
2405,TRAIN_2405,TRAIN_2405.mp4,0,5,0
2406,TRAIN_2406,TRAIN_2406.mp4,1,5,1
2407,TRAIN_2407,TRAIN_2407.mp4,0,5,0
2408,TRAIN_2408,TRAIN_2408.mp4,0,5,0
2409,TRAIN_2409,TRAIN_2409.mp4,0,5,0
2410,TRAIN_2410,TRAIN_2410.mp4,0,5,0
2411,TRAIN_2411,TRAIN_2411.mp4,0,5,0
2412,TRAIN_2412,TRAIN_2412.mp4,2,5,1
2413,TRAIN_2413,TRAIN_2413.mp4,0,5,0
2414,TRAIN_2414,TRAIN_2414.mp4,0,5,0
2415,TRAIN_2415,TRAIN_2415.mp4,0,5,0
2416,TRAIN_2416,TRAIN_2416.mp4,0,5,0
2417,TRAIN_2417,TRAIN_2417.mp4,0,5,0
2418,TRAIN_2418,TRAIN_2418.mp4,5,4,1
2419,TRAIN_2419,TRAIN_2419.mp4,0,5,0
2420,TRAIN_2420,TRAIN_2420.mp4,7,5,2
2421,TRAIN_2421,TRAIN_2421.mp4,5,4,1
2422,TRAIN_2422,TRAIN_2422.mp4,9,5,2
2423,TRAIN_2423,TRAIN_2423.mp4,0,5,0
2424,TRAIN_2424,TRAIN_2424.mp4,0,5,0
2425,TRAIN_2425,TRAIN_2425.mp4,0,5,0
2426,TRAIN_2426,TRAIN_2426.mp4,0,5,0
2427,TRAIN_2427,TRAIN_2427.mp4,0,5,0
2428,TRAIN_2428,TRAIN_2428.mp4,7,5,2
2429,TRAIN_2429,TRAIN_2429.mp4,3,5,1
2430,TRAIN_2430,TRAIN_2430.mp4,0,5,0
2431,TRAIN_2431,TRAIN_2431.mp4,1,5,1
2432,TRAIN_2432,TRAIN_2432.mp4,1,5,1
2433,TRAIN_2433,TRAIN_2433.mp4,8,5,2
2434,TRAIN_2434,TRAIN_2434.mp4,0,5,0
2435,TRAIN_2435,TRAIN_2435.mp4,1,5,1
2436,TRAIN_2436,TRAIN_2436.mp4,0,5,0
2437,TRAIN_2437,TRAIN_2437.mp4,1,5,1
2438,TRAIN_2438,TRAIN_2438.mp4,0,5,0
2439,TRAIN_2439,TRAIN_2439.mp4,7,5,2
2440,TRAIN_2440,TRAIN_2440.mp4,1,5,1
2441,TRAIN_2441,TRAIN_2441.mp4,1,5,1
2442,TRAIN_2442,TRAIN_2442.mp4,0,5,0
2443,TRAIN_2443,TRAIN_2443.mp4,0,5,0
2444,TRAIN_2444,TRAIN_2444.mp4,0,5,0
2445,TRAIN_2445,TRAIN_2445.mp4,0,5,0
2446,TRAIN_2446,TRAIN_2446.mp4,0,5,0
2447,TRAIN_2447,TRAIN_2447.mp4,1,5,1
2448,TRAIN_2448,TRAIN_2448.mp4,0,5,0
2449,TRAIN_2449,TRAIN_2449.mp4,8,5,2
2450,TRAIN_2450,TRAIN_2450.mp4,0,5,0
2451,TRAIN_2451,TRAIN_2451.mp4,7,5,2
2452,TRAIN_2452,TRAIN_2452.mp4,0,5,0
2453,TRAIN_2453,TRAIN_2453.mp4,0,5,0
2454,TRAIN_2454,TRAIN_2454.mp4,0,5,0
2455,TRAIN_2455,TRAIN_2455.mp4,2,5,1
2456,TRAIN_2456,TRAIN_2456.mp4,0,5,0
2457,TRAIN_2457,TRAIN_2457.mp4,0,5,0
2458,TRAIN_2458,TRAIN_2458.mp4,0,5,0
2459,TRAIN_2459,TRAIN_2459.mp4,2,5,1
2460,TRAIN_2460,TRAIN_2460.mp4,0,5,0
2461,TRAIN_2461,TRAIN_2461.mp4,0,5,0
2462,TRAIN_2462,TRAIN_2462.mp4,3,5,1
2463,TRAIN_2463,TRAIN_2463.mp4,0,5,0
2464,TRAIN_2464,TRAIN_2464.mp4,0,5,0
2465,TRAIN_2465,TRAIN_2465.mp4,0,5,0
2466,TRAIN_2466,TRAIN_2466.mp4,7,5,2
2467,TRAIN_2467,TRAIN_2467.mp4,3,5,1
2468,TRAIN_2468,TRAIN_2468.mp4,7,5,2
2469,TRAIN_2469,TRAIN_2469.mp4,0,5,0
2470,TRAIN_2470,TRAIN_2470.mp4,0,5,0
2471,TRAIN_2471,TRAIN_2471.mp4,0,5,0
2472,TRAIN_2472,TRAIN_2472.mp4,0,5,0
2473,TRAIN_2473,TRAIN_2473.mp4,0,5,0
2474,TRAIN_2474,TRAIN_2474.mp4,0,5,0
2475,TRAIN_2475,TRAIN_2475.mp4,0,5,0
2476,TRAIN_2476,TRAIN_2476.mp4,3,5,1
2477,TRAIN_2477,TRAIN_2477.mp4,0,5,0
2478,TRAIN_2478,TRAIN_2478.mp4,0,5,0
2479,TRAIN_2479,TRAIN_2479.mp4,3,5,1
2480,TRAIN_2480,TRAIN_2480.mp4,5,4,1
2481,TRAIN_2481,TRAIN_2481.mp4,0,5,0
2482,TRAIN_2482,TRAIN_2482.mp4,0,5,0
2483,TRAIN_2483,TRAIN_2483.mp4,0,5,0
2484,TRAIN_2484,TRAIN_2484.mp4,0,5,0
2485,TRAIN_2485,TRAIN_2485.mp4,0,5,0
2486,TRAIN_2486,TRAIN_2486.mp4,1,5,1
2487,TRAIN_2487,TRAIN_2487.mp4,0,5,0
2488,TRAIN_2488,TRAIN_2488.mp4,0,5,0
2489,TRAIN_2489,TRAIN_2489.mp4,0,5,0
2490,TRAIN_2490,TRAIN_2490.mp4,7,5,2
2491,TRAIN_2491,TRAIN_2491.mp4,7,5,2
2492,TRAIN_2492,TRAIN_2492.mp4,0,5,0
2493,TRAIN_2493,TRAIN_2493.mp4,0,5,0
2494,TRAIN_2494,TRAIN_2494.mp4,0,5,0
2495,TRAIN_2495,TRAIN_2495.mp4,1,5,1
2496,TRAIN_2496,TRAIN_2496.mp4,1,5,1
2497,TRAIN_2497,TRAIN_2497.mp4,0,5,0
2498,TRAIN_2498,TRAIN_2498.mp4,0,5,0
2499,TRAIN_2499,TRAIN_2499.mp4,0,5,0
2500,TRAIN_2500,TRAIN_2500.mp4,0,5,0
2501,TRAIN_2501,TRAIN_2501.mp4,0,5,0
2502,TRAIN_2502,TRAIN_2502.mp4,0,5,0
2503,TRAIN_2503,TRAIN_2503.mp4,0,5,0
2504,TRAIN_2504,TRAIN_2504.mp4,0,5,0
2505,TRAIN_2505,TRAIN_2505.mp4,1,5,1
2506,TRAIN_2506,TRAIN_2506.mp4,0,5,0
2507,TRAIN_2507,TRAIN_2507.mp4,0,5,0
2508,TRAIN_2508,TRAIN_2508.mp4,0,5,0
2509,TRAIN_2509,TRAIN_2509.mp4,0,5,0
2510,TRAIN_2510,TRAIN_2510.mp4,0,5,0
2511,TRAIN_2511,TRAIN_2511.mp4,0,5,0
2512,TRAIN_2512,TRAIN_2512.mp4,0,5,0
2513,TRAIN_2513,TRAIN_2513.mp4,5,5,1
2514,TRAIN_2514,TRAIN_2514.mp4,0,5,0
2515,TRAIN_2515,TRAIN_2515.mp4,0,5,0
2516,TRAIN_2516,TRAIN_2516.mp4,0,5,0
2517,TRAIN_2517,TRAIN_2517.mp4,0,5,0
2518,TRAIN_2518,TRAIN_2518.mp4,0,5,0
2519,TRAIN_2519,TRAIN_2519.mp4,0,5,0
2520,TRAIN_2520,TRAIN_2520.mp4,0,5,0
2521,TRAIN_2521,TRAIN_2521.mp4,1,5,1
2522,TRAIN_2522,TRAIN_2522.mp4,7,5,2
2523,TRAIN_2523,TRAIN_2523.mp4,1,5,1
2524,TRAIN_2524,TRAIN_2524.mp4,0,5,0
2525,TRAIN_2525,TRAIN_2525.mp4,1,5,1
2526,TRAIN_2526,TRAIN_2526.mp4,7,5,2
2527,TRAIN_2527,TRAIN_2527.mp4,0,5,0
2528,TRAIN_2528,TRAIN_2528.mp4,5,5,1
2529,TRAIN_2529,TRAIN_2529.mp4,0,5,0
2530,TRAIN_2530,TRAIN_2530.mp4,5,5,1
2531,TRAIN_2531,TRAIN_2531.mp4,0,5,0
2532,TRAIN_2532,TRAIN_2532.mp4,1,5,1
2533,TRAIN_2533,TRAIN_2533.mp4,0,5,0
2534,TRAIN_2534,TRAIN_2534.mp4,7,5,2
2535,TRAIN_2535,TRAIN_2535.mp4,0,5,0
2536,TRAIN_2536,TRAIN_2536.mp4,0,5,0
2537,TRAIN_2537,TRAIN_2537.mp4,0,5,0
2538,TRAIN_2538,TRAIN_2538.mp4,0,5,0
2539,TRAIN_2539,TRAIN_2539.mp4,0,5,0
2540,TRAIN_2540,TRAIN_2540.mp4,0,5,0
2541,TRAIN_2541,TRAIN_2541.mp4,12,5,2
2542,TRAIN_2542,TRAIN_2542.mp4,0,5,0
2543,TRAIN_2543,TRAIN_2543.mp4,0,5,0
2544,TRAIN_2544,TRAIN_2544.mp4,8,5,2
2545,TRAIN_2545,TRAIN_2545.mp4,0,5,0
2546,TRAIN_2546,TRAIN_2546.mp4,0,5,0
2547,TRAIN_2547,TRAIN_2547.mp4,1,5,1
2548,TRAIN_2548,TRAIN_2548.mp4,7,5,2
2549,TRAIN_2549,TRAIN_2549.mp4,0,5,0
2550,TRAIN_2550,TRAIN_2550.mp4,0,5,0
2551,TRAIN_2551,TRAIN_2551.mp4,0,5,0
2552,TRAIN_2552,TRAIN_2552.mp4,0,5,0
2553,TRAIN_2553,TRAIN_2553.mp4,1,5,1
2554,TRAIN_2554,TRAIN_2554.mp4,1,5,1
2555,TRAIN_2555,TRAIN_2555.mp4,3,5,1
2556,TRAIN_2556,TRAIN_2556.mp4,7,5,2
2557,TRAIN_2557,TRAIN_2557.mp4,0,5,0
2558,TRAIN_2558,TRAIN_2558.mp4,7,5,2
2559,TRAIN_2559,TRAIN_2559.mp4,0,5,0
2560,TRAIN_2560,TRAIN_2560.mp4,0,5,0
2561,TRAIN_2561,TRAIN_2561.mp4,0,5,0
2562,TRAIN_2562,TRAIN_2562.mp4,0,5,0
2563,TRAIN_2563,TRAIN_2563.mp4,2,5,1
2564,TRAIN_2564,TRAIN_2564.mp4,1,5,1
2565,TRAIN_2565,TRAIN_2565.mp4,0,5,0
2566,TRAIN_2566,TRAIN_2566.mp4,0,5,0
2567,TRAIN_2567,TRAIN_2567.mp4,0,5,0
2568,TRAIN_2568,TRAIN_2568.mp4,0,5,0
2569,TRAIN_2569,TRAIN_2569.mp4,0,5,0
2570,TRAIN_2570,TRAIN_2570.mp4,1,5,1
2571,TRAIN_2571,TRAIN_2571.mp4,2,5,1
2572,TRAIN_2572,TRAIN_2572.mp4,0,5,0
2573,TRAIN_2573,TRAIN_2573.mp4,0,5,0
2574,TRAIN_2574,TRAIN_2574.mp4,9,5,2
2575,TRAIN_2575,TRAIN_2575.mp4,0,5,0
2576,TRAIN_2576,TRAIN_2576.mp4,1,5,1
2577,TRAIN_2577,TRAIN_2577.mp4,0,5,0
2578,TRAIN_2578,TRAIN_2578.mp4,1,5,1
2579,TRAIN_2579,TRAIN_2579.mp4,0,5,0
2580,TRAIN_2580,TRAIN_2580.mp4,0,5,0
2581,TRAIN_2581,TRAIN_2581.mp4,0,5,0
2582,TRAIN_2582,TRAIN_2582.mp4,1,5,1
2583,TRAIN_2583,TRAIN_2583.mp4,0,5,0
2584,TRAIN_2584,TRAIN_2584.mp4,0,5,0
2585,TRAIN_2585,TRAIN_2585.mp4,7,5,2
2586,TRAIN_2586,TRAIN_2586.mp4,0,5,0
2587,TRAIN_2587,TRAIN_2587.mp4,0,5,0
2588,TRAIN_2588,TRAIN_2588.mp4,11,5,2
2589,TRAIN_2589,TRAIN_2589.mp4,0,5,0
2590,TRAIN_2590,TRAIN_2590.mp4,1,5,1
2591,TRAIN_2591,TRAIN_2591.mp4,7,5,2
2592,TRAIN_2592,TRAIN_2592.mp4,3,5,1
2593,TRAIN_2593,TRAIN_2593.mp4,0,5,0
2594,TRAIN_2594,TRAIN_2594.mp4,0,5,0
2595,TRAIN_2595,TRAIN_2595.mp4,2,5,1
2596,TRAIN_2596,TRAIN_2596.mp4,11,5,2
2597,TRAIN_2597,TRAIN_2597.mp4,0,5,0
2598,TRAIN_2598,TRAIN_2598.mp4,0,5,0
2599,TRAIN_2599,TRAIN_2599.mp4,7,5,2
2600,TRAIN_2600,TRAIN_2600.mp4,1,5,1
2601,TRAIN_2601,TRAIN_2601.mp4,0,5,0
2602,TRAIN_2602,TRAIN_2602.mp4,0,5,0
2603,TRAIN_2603,TRAIN_2603.mp4,7,5,2
2604,TRAIN_2604,TRAIN_2604.mp4,11,5,2
2605,TRAIN_2605,TRAIN_2605.mp4,0,5,0
2606,TRAIN_2606,TRAIN_2606.mp4,0,5,0
2607,TRAIN_2607,TRAIN_2607.mp4,7,5,2
2608,TRAIN_2608,TRAIN_2608.mp4,0,5,0
2609,TRAIN_2609,TRAIN_2609.mp4,0,5,0
2610,TRAIN_2610,TRAIN_2610.mp4,0,5,0
2611,TRAIN_2611,TRAIN_2611.mp4,0,5,0
2612,TRAIN_2612,TRAIN_2612.mp4,0,5,0
2613,TRAIN_2613,TRAIN_2613.mp4,7,5,2
2614,TRAIN_2614,TRAIN_2614.mp4,0,5,0
2615,TRAIN_2615,TRAIN_2615.mp4,7,5,2
2616,TRAIN_2616,TRAIN_2616.mp4,0,5,0
2617,TRAIN_2617,TRAIN_2617.mp4,0,5,0
2618,TRAIN_2618,TRAIN_2618.mp4,7,5,2
2619,TRAIN_2619,TRAIN_2619.mp4,0,5,0
2620,TRAIN_2620,TRAIN_2620.mp4,7,5,2
2621,TRAIN_2621,TRAIN_2621.mp4,0,5,0
2622,TRAIN_2622,TRAIN_2622.mp4,3,5,1
2623,TRAIN_2623,TRAIN_2623.mp4,0,5,0
2624,TRAIN_2624,TRAIN_2624.mp4,0,5,0
2625,TRAIN_2625,TRAIN_2625.mp4,0,5,0
2626,TRAIN_2626,TRAIN_2626.mp4,8,5,2
2627,TRAIN_2627,TRAIN_2627.mp4,1,5,1
2628,TRAIN_2628,TRAIN_2628.mp4,0,5,0
2629,TRAIN_2629,TRAIN_2629.mp4,1,5,1
2630,TRAIN_2630,TRAIN_2630.mp4,7,5,2
2631,TRAIN_2631,TRAIN_2631.mp4,0,5,0
2632,TRAIN_2632,TRAIN_2632.mp4,0,5,0
2633,TRAIN_2633,TRAIN_2633.mp4,0,5,0
2634,TRAIN_2634,TRAIN_2634.mp4,1,5,1
2635,TRAIN_2635,TRAIN_2635.mp4,5,5,1
2636,TRAIN_2636,TRAIN_2636.mp4,0,5,0
2637,TRAIN_2637,TRAIN_2637.mp4,0,5,0
2638,TRAIN_2638,TRAIN_2638.mp4,0,5,0
2639,TRAIN_2639,TRAIN_2639.mp4,0,5,0
2640,TRAIN_2640,TRAIN_2640.mp4,7,5,2
2641,TRAIN_2641,TRAIN_2641.mp4,0,5,0
2642,TRAIN_2642,TRAIN_2642.mp4,0,5,0
2643,TRAIN_2643,TRAIN_2643.mp4,0,5,0
2644,TRAIN_2644,TRAIN_2644.mp4,0,5,0
2645,TRAIN_2645,TRAIN_2645.mp4,7,5,2
2646,TRAIN_2646,TRAIN_2646.mp4,0,5,0
2647,TRAIN_2647,TRAIN_2647.mp4,1,5,1
2648,TRAIN_2648,TRAIN_2648.mp4,0,5,0
2649,TRAIN_2649,TRAIN_2649.mp4,0,5,0
2650,TRAIN_2650,TRAIN_2650.mp4,7,5,2
2651,TRAIN_2651,TRAIN_2651.mp4,0,5,0
2652,TRAIN_2652,TRAIN_2652.mp4,0,5,0
2653,TRAIN_2653,TRAIN_2653.mp4,0,5,0
2654,TRAIN_2654,TRAIN_2654.mp4,6,3,1
2655,TRAIN_2655,TRAIN_2655.mp4,7,5,2
2656,TRAIN_2656,TRAIN_2656.mp4,3,5,1
2657,TRAIN_2657,TRAIN_2657.mp4,0,5,0
2658,TRAIN_2658,TRAIN_2658.mp4,7,5,2
2659,TRAIN_2659,TRAIN_2659.mp4,7,5,2
2660,TRAIN_2660,TRAIN_2660.mp4,0,5,0
2661,TRAIN_2661,TRAIN_2661.mp4,0,5,0
2662,TRAIN_2662,TRAIN_2662.mp4,11,5,2
2663,TRAIN_2663,TRAIN_2663.mp4,7,5,2
2664,TRAIN_2664,TRAIN_2664.mp4,0,5,0
2665,TRAIN_2665,TRAIN_2665.mp4,0,5,0
2666,TRAIN_2666,TRAIN_2666.mp4,0,5,0
2667,TRAIN_2667,TRAIN_2667.mp4,0,5,0
2668,TRAIN_2668,TRAIN_2668.mp4,7,5,2
2669,TRAIN_2669,TRAIN_2669.mp4,7,5,2
2670,TRAIN_2670,TRAIN_2670.mp4,0,5,0
2671,TRAIN_2671,TRAIN_2671.mp4,0,5,0
2672,TRAIN_2672,TRAIN_2672.mp4,0,5,0
2673,TRAIN_2673,TRAIN_2673.mp4,0,5,0
2674,TRAIN_2674,TRAIN_2674.mp4,0,5,0
2675,TRAIN_2675,TRAIN_2675.mp4,0,5,0
2676,TRAIN_2676,TRAIN_2676.mp4,0,5,0
2677,TRAIN_2677,TRAIN_2677.mp4,0,5,0
2678,TRAIN_2678,TRAIN_2678.mp4,0,5,0
2679,TRAIN_2679,TRAIN_2679.mp4,0,5,0
2680,TRAIN_2680,TRAIN_2680.mp4,0,5,0
2681,TRAIN_2681,TRAIN_2681.mp4,0,5,0
2682,TRAIN_2682,TRAIN_2682.mp4,3,5,1
2683,TRAIN_2683,TRAIN_2683.mp4,0,5,0
2684,TRAIN_2684,TRAIN_2684.mp4,0,5,0
2685,TRAIN_2685,TRAIN_2685.mp4,8,5,2
2686,TRAIN_2686,TRAIN_2686.mp4,0,5,0
2687,TRAIN_2687,TRAIN_2687.mp4,0,5,0
2688,TRAIN_2688,TRAIN_2688.mp4,0,5,0
2689,TRAIN_2689,TRAIN_2689.mp4,1,5,1
2690,TRAIN_2690,TRAIN_2690.mp4,0,5,0
2691,TRAIN_2691,TRAIN_2691.mp4,0,5,0
2692,TRAIN_2692,TRAIN_2692.mp4,7,5,2
2693,TRAIN_2693,TRAIN_2693.mp4,3,5,1
2694,TRAIN_2694,TRAIN_2694.mp4,5,5,1
2695,TRAIN_2695,TRAIN_2695.mp4,0,5,0
2696,TRAIN_2696,TRAIN_2696.mp4,0,5,0
2697,TRAIN_2697,TRAIN_2697.mp4,0,5,0
